"geneID"	"percentMeth"
"g11234"	0
"g11235"	0
"g11236"	14.285714
"g11237"	0
"g11238"	0
"g1124"	0
"g11241"	0
"g11243"	66.666667
"g11250"	0
"g11251"	0
"g11263"	85.714286
"g11264"	20
"g11270"	0
"g11294"	100
"g11295"	85.714286
"g113"	0
"g11308"	40
"g1131"	0
"g11313"	0
"g11314"	0
"g11315"	0
"g11316"	16.666667
"g11317"	40
"g11318"	20
"g11319"	70
"g1132"	16.666667
"g11323"	0
"g11334"	66.666667
"g1134"	0
"g11357"	0
"g11367"	0
"g1138"	5.5555555
"g1139"	0
"g11390"	0
"g11394"	0
"g11395"	60
"g11397"	80
"g11400"	0
"g11401"	80
"g11407"	0
"g1141"	20
"g11414"	0
"g11421"	0
"g11425"	0
"g11427"	0
"g11432"	0
"g11433"	0
"g11437"	17.142857
"g11438"	0
"g11470"	0
"g11471"	0
"g11472"	0
"g11473"	0
"g11474"	0
"g11475"	0
"g11505"	0
"g11512"	0
"g11513"	0
"g11515"	0
"g11516"	0
"g11517"	0
"g1154"	0
"g11545"	0
"g11547"	0
"g11548"	0
"g11550"	12.5
"g11554"	0
"g11561"	0
"g11564"	0
"g1157"	100
"g11594"	0
"g11595"	100
"g11604"	0
"g11605"	0
"g11610"	0
"g11611"	8.3333335
"g11628"	20
"g11629"	0
"g1163"	0
"g11630"	47.142857
"g11632"	0
"g11634"	0
"g11639"	0
"g11644"	0
"g11649"	0
"g11654"	0
"g11656"	0
"g11659"	60
"g11665"	65
"g11701"	96.969697
"g11702"	91.421569
"g11703"	83.974359
"g11704"	77.5
"g11705"	87.5
"g11713"	12.5
"g11714"	33.333333
"g11716"	100
"g11719"	70
"g11721"	80
"g1173"	0
"g11734"	0
"g11735"	0
"g11744"	0
"g11764"	0
"g11771"	20
"g11772"	40
"g11776"	0
"g11780"	0
"g11781"	8.3333335
"g11782"	23.8095235
"g11783"	40
"g11784"	0
"g11794"	60
"g11796"	100
"g11797"	14.285714
"g11798"	20
"g11801"	0
"g11821"	33.333333
"g11822"	0
"g11836"	0
"g11837"	0
"g11838"	0
"g11839"	60
"g11847"	0
"g11850"	100
"g11852"	0
"g11855"	0
"g11877"	0
"g11886"	0
"g11899"	0
"g119"	0
"g11921"	60
"g11924"	0
"g11925"	10
"g11926"	0
"g11927"	0
"g1193"	0
"g11930"	8.3333335
"g11935"	0
"g11937"	0
"g11940"	0
"g11942"	0
"g11944"	30
"g11963"	100
"g11967"	45
"g11969"	0
"g11980"	40
"g11981"	100
"g11982"	16.666667
"g11983"	100
"g11984"	95.833333
"g11985"	100
"g1199"	0
"g120"	0
"g12004"	0
"g12021"	0
"g12029"	0
"g12037"	0
"g12038"	0
"g12039"	0
"g12040"	0
"g12041"	10
"g12045"	0
"g12049"	0
"g12050"	100
"g12053"	0
"g12056"	0
"g12057"	0
"g12058"	0
"g12059"	0
"g12060"	34.722222
"g12061"	0
"g12062"	0
"g12063"	0
"g12064"	80
"g12081"	0
"g12082"	0
"g12094"	0
"g12095"	0
"g1210"	0
"g12105"	0
"g12109"	60
"g12125"	0
"g12126"	0
"g12127"	0
"g12130"	0
"g12132"	0
"g12133"	0
"g1214"	80
"g12155"	0
"g12156"	100
"g12157"	0
"g12165"	0
"g12166"	0
"g12169"	0
"g1217"	40
"g12190"	83.333333
"g12194"	0
"g12197"	0
"g12200"	0
"g12205"	0
"g12206"	0
"g1222"	20
"g12220"	60
"g12229"	71.428571
"g12234"	0
"g12242"	0
"g12249"	10
"g12255"	0
"g12262"	0
"g12263"	33.333333
"g1228"	0
"g12283"	0
"g1229"	20
"g1230"	25
"g12302"	45
"g1231"	40
"g12312"	40
"g1232"	40
"g12321"	0
"g12335"	0
"g12337"	90
"g12349"	25
"g12353"	0
"g12354"	0
"g12355"	14.5833335
"g12356"	0
"g12358"	0
"g12360"	0
"g12361"	0
"g12375"	0
"g12389"	0
"g12390"	0
"g12391"	0
"g12392"	0
"g12393"	0
"g12399"	100
"g12400"	100
"g12401"	100
"g12402"	0
"g12405"	0
"g12413"	0
"g12424"	0
"g12444"	0
"g12445"	100
"g12451"	0
"g12453"	0
"g12457"	16.666667
"g12472"	0
"g12481"	30.952381
"g12488"	20
"g12493"	80
"g12495"	60
"g12499"	0
"g12504"	0
"g12507"	0
"g12518"	20
"g12529"	0
"g12571"	100
"g12580"	0
"g12594"	8.3333335
"g12598"	80
"g126"	0
"g12606"	60
"g12608"	100
"g12609"	100
"g1263"	0
"g12631"	0
"g12635"	0
"g12636"	0
"g12638"	19.4444445
"g12640"	0
"g12641"	10
"g12642"	20
"g12651"	0
"g12668"	0
"g1267"	0
"g1268"	0
"g12680"	14.285714
"g12683"	20
"g12697"	80
"g12700"	0
"g12703"	69.047619
"g12707"	50
"g12720"	87.5
"g12721"	100
"g12725"	16.666667
"g1273"	0
"g12737"	0
"g12746"	0
"g12754"	0
"g12756"	88.888889
"g12758"	0
"g12762"	60
"g12763"	71.428571
"g12764"	66.666667
"g12765"	33.333333
"g12766"	60
"g12767"	0
"g12769"	0
"g12770"	20
"g12771"	0
"g12773"	0
"g12774"	73.2142855
"g12778"	0
"g12781"	0
"g12782"	0
"g12785"	0
"g12797"	0
"g12798"	0
"g128"	0
"g12800"	0
"g12806"	0
"g12807"	0
"g12808"	100
"g12813"	10
"g12814"	0
"g12822"	0
"g12824"	0
"g12825"	100
"g12835"	0
"g12873"	0
"g1290"	0
"g12900"	0
"g12907"	0
"g12926"	100
"g12928"	0
"g12929"	0
"g12932"	0
"g12940"	100
"g12941"	100
"g12943"	88.888889
"g12944"	100
"g12949"	80
"g12951"	50
"g12964"	40
"g12966"	20
"g12971"	16.666667
"g12975"	0
"g12980"	0
"g12998"	85.714286
"g13"	0
"g130"	0
"g13000"	0
"g13008"	0
"g1301"	0
"g13030"	0
"g13035"	0
"g13046"	0
"g13065"	72.857143
"g13080"	0
"g13081"	92.857143
"g13083"	80
"g13085"	100
"g13089"	0
"g13099"	0
"g13100"	33.333333
"g13101"	0
"g13102"	100
"g13103"	33.333333
"g13104"	100
"g13113"	88.888889
"g13126"	0
"g13132"	0
"g13135"	0
"g13138"	0
"g13141"	0
"g13155"	0
"g13162"	87.5
"g13166"	0
"g1317"	0
"g13170"	0
"g13172"	0
"g1318"	0
"g13187"	0
"g13198"	0
"g1320"	0
"g13202"	0
"g13212"	0
"g13220"	0
"g13221"	0
"g13222"	50
"g13229"	0
"g13230"	0
"g13231"	10
"g13237"	20
"g13269"	0
"g13274"	8.3333335
"g13276"	0
"g13277"	100
"g1328"	0
"g13283"	0
"g13285"	0
"g13286"	0
"g13288"	0
"g13292"	0
"g13295"	0
"g13303"	0
"g13304"	10
"g13306"	50
"g13311"	57.142857
"g13346"	80
"g13348"	0
"g1335"	0
"g13350"	75
"g13351"	35
"g13352"	12.5
"g13353"	16.666667
"g13354"	50
"g13355"	11.111111
"g13356"	40
"g13359"	50
"g1336"	0
"g13360"	88.888889
"g13362"	60
"g13364"	50
"g13365"	42.857143
"g13366"	60
"g13368"	20
"g13369"	40
"g13370"	40
"g13371"	8.3333335
"g13372"	53.5714285
"g13374"	57.142857
"g13375"	70
"g13376"	20
"g13377"	0
"g13378"	20
"g13379"	80
"g13380"	60
"g13384"	36.6666665
"g13386"	16.666667
"g13387"	33.333333
"g13388"	50
"g13389"	0
"g1339"	0
"g13390"	28.571429
"g13391"	16.666667
"g13392"	28.571429
"g13393"	70
"g13394"	14.285714
"g13395"	60
"g13396"	40
"g13397"	11.111111
"g13398"	50
"g13400"	70
"g13401"	20
"g13402"	0
"g13403"	80
"g13404"	36.363636
"g13411"	0
"g13412"	0
"g13417"	100
"g13418"	40
"g13423"	20
"g13429"	0
"g13432"	38.888889
"g13436"	0
"g13456"	100
"g13467"	0
"g13480"	100
"g1349"	0
"g13492"	0
"g13494"	0
"g13496"	0
"g13501"	60
"g13507"	0
"g13521"	0
"g13531"	0
"g13533"	100
"g1354"	0
"g13548"	10
"g1355"	0
"g13557"	0
"g1356"	60
"g13565"	100
"g13568"	100
"g1357"	0
"g13583"	0
"g13584"	0
"g13585"	60
"g13586"	0
"g13587"	10
"g13589"	0
"g13591"	0
"g13592"	100
"g13593"	0
"g13594"	0
"g136"	20
"g1360"	100
"g1361"	20
"g13620"	0
"g13631"	20
"g13636"	0
"g13645"	0
"g13663"	0
"g13678"	20
"g13712"	0
"g13721"	85.714286
"g13726"	40
"g1373"	0
"g13731"	0
"g13733"	0
"g1374"	0
"g13740"	0
"g1375"	0
"g13753"	0
"g13754"	0
"g1376"	0
"g1377"	0
"g13778"	8.3333335
"g1378"	0
"g13792"	0
"g13793"	0
"g13794"	0
"g13796"	0
"g13797"	0
"g13815"	100
"g13817"	0
"g13821"	58.5714285
"g13822"	0
"g13826"	0
"g13827"	0
"g13828"	0
"g13829"	0
"g1383"	0
"g13835"	0
"g13844"	0
"g13851"	50
"g13861"	0
"g13863"	0
"g13866"	15.4761905
"g13872"	0
"g13875"	0
"g13876"	20
"g13887"	40
"g13892"	0
"g13895"	0
"g13899"	0
"g139"	83.333333
"g1390"	0
"g13904"	17.142857
"g13905"	0
"g13910"	0
"g13911"	0
"g13912"	16.666667
"g13914"	44.444444
"g13942"	0
"g13943"	0
"g13944"	0
"g13947"	0
"g13948"	0
"g13953"	0
"g13958"	100
"g13959"	0
"g1396"	0
"g1397"	0
"g1398"	0
"g13995"	0
"g13996"	0
"g13998"	0
"g13999"	0
"g1400"	0
"g14000"	0
"g14001"	0
"g14002"	0
"g14015"	0
"g14020"	0
"g14024"	0
"g14035"	0
"g14036"	0
"g14037"	0
"g1405"	0
"g14059"	0
"g14067"	0
"g14068"	0
"g14070"	10
"g14072"	20
"g14087"	0
"g1409"	0
"g14098"	0
"g14103"	0
"g14106"	50
"g1411"	20
"g14112"	0
"g14136"	0
"g14137"	0
"g14139"	100
"g14141"	0
"g14152"	60
"g14159"	0
"g14161"	0
"g14164"	0
"g14167"	20
"g14170"	20
"g14186"	0
"g14189"	0
"g1419"	0
"g14234"	30
"g14246"	16.666667
"g14247"	0
"g14248"	0
"g14249"	0
"g14251"	0
"g14264"	0
"g14265"	100
"g14273"	0
"g14282"	0
"g14294"	0
"g14297"	0
"g14304"	0
"g14306"	20
"g14308"	0
"g14310"	0
"g14311"	0
"g14321"	0
"g14329"	0
"g14350"	0
"g1436"	40
"g14368"	0
"g14372"	0
"g14374"	0
"g14380"	0
"g14388"	0
"g14392"	40
"g14397"	70
"g144"	92.857143
"g14404"	0
"g14430"	80
"g14431"	83.333333
"g14432"	76.388889
"g14433"	85.4166665
"g14435"	83.333333
"g14436"	83.333333
"g14437"	75
"g14438"	100
"g14439"	80
"g14440"	85.714286
"g14442"	100
"g14444"	100
"g14445"	100
"g14447"	100
"g14448"	85.4166665
"g14452"	100
"g14453"	25
"g14458"	75
"g14462"	100
"g14465"	72.727273
"g14466"	100
"g14470"	75.7142855
"g14472"	80
"g14473"	75
"g14481"	100
"g14488"	87.5
"g14491"	100
"g14492"	80
"g14494"	20
"g14495"	27.0833335
"g14498"	62.5
"g14499"	73.3333335
"g145"	25
"g14500"	60
"g14504"	60
"g1451"	16.666667
"g14512"	0
"g14513"	0
"g14514"	20
"g14524"	33.333333
"g14530"	60
"g14548"	0
"g14552"	100
"g14553"	100
"g14554"	0
"g14557"	8.3333335
"g14560"	0
"g14561"	0
"g14564"	0
"g14566"	0
"g14567"	0
"g14571"	91.6666665
"g14577"	40
"g14583"	0
"g14589"	0
"g14590"	0
"g14591"	0
"g14595"	0
"g14596"	0
"g14597"	0
"g14598"	0
"g14599"	20
"g146"	30
"g14607"	80
"g14615"	58.5714285
"g14616"	0
"g14617"	0
"g14619"	14.285714
"g1462"	0
"g14620"	0
"g14635"	0
"g1464"	0
"g14647"	100
"g1465"	0
"g14656"	80
"g14687"	0
"g14699"	0
"g1470"	24.2857145
"g14701"	0
"g14704"	0
"g14708"	0
"g1471"	66.6666665
"g14711"	20
"g14714"	0
"g1475"	0
"g14773"	80
"g14775"	60
"g14778"	87.5
"g14779"	80
"g14794"	62.5
"g14800"	0
"g14807"	10
"g14808"	0
"g14811"	0
"g14822"	100
"g14823"	100
"g14824"	0
"g1483"	0
"g14841"	0
"g1485"	80
"g14851"	50
"g14852"	0
"g14862"	0
"g14869"	0
"g14872"	20
"g14873"	0
"g14874"	10
"g14876"	0
"g14879"	0
"g14881"	0
"g14885"	100
"g14886"	0
"g14887"	100
"g14888"	0
"g14894"	0
"g14895"	0
"g14896"	0
"g149"	83.333333
"g1491"	0
"g14918"	20
"g1492"	0
"g14921"	0
"g14925"	0
"g1493"	80
"g14931"	83.333333
"g14932"	100
"g14940"	100
"g1495"	90
"g1496"	100
"g1498"	83.333333
"g14986"	10
"g14988"	0
"g1499"	0
"g14993"	100
"g14997"	80
"g150"	24.2857145
"g1501"	50
"g15012"	20
"g1502"	40
"g15027"	70
"g15039"	60
"g15041"	0
"g15059"	0
"g15063"	0
"g15075"	20
"g15093"	0
"g15103"	0
"g15104"	0
"g15105"	0
"g15106"	0
"g15113"	0
"g15118"	0
"g15119"	0
"g15120"	0
"g15124"	0
"g15125"	0
"g15128"	0
"g15133"	0
"g15139"	0
"g15159"	0
"g15165"	0
"g15168"	60
"g15169"	0
"g15170"	0
"g15171"	30
"g15180"	100
"g15182"	100
"g15187"	0
"g15189"	0
"g15195"	0
"g15211"	0
"g15231"	0
"g15235"	10
"g15241"	0
"g15242"	0
"g15243"	14.285714
"g15244"	0
"g15245"	0
"g15246"	81.6666665
"g15247"	100
"g15264"	50
"g15265"	100
"g15271"	0
"g15278"	0
"g15280"	10
"g15283"	0
"g15289"	0
"g15291"	66.6666665
"g15293"	0
"g15294"	0
"g153"	0
"g15318"	0
"g15320"	18.181818
"g1533"	0
"g15334"	100
"g15344"	0
"g15345"	0
"g15368"	0
"g15371"	0
"g15372"	80
"g15376"	0
"g15377"	0
"g15378"	0
"g15386"	0
"g15387"	0
"g15388"	100
"g15392"	0
"g15393"	0
"g15403"	20
"g15408"	20
"g15409"	0
"g15413"	0
"g1543"	0
"g15430"	0
"g15438"	0
"g15439"	100
"g1544"	0
"g15441"	0
"g15442"	0
"g15459"	80
"g1546"	0
"g15479"	0
"g1548"	70
"g15484"	0
"g15490"	0
"g15510"	100
"g15512"	0
"g15514"	0
"g15515"	0
"g1553"	100
"g15533"	0
"g15540"	0
"g15544"	63.3333335
"g15546"	50
"g15557"	0
"g1556"	0
"g15560"	0
"g15564"	84.5238095
"g15572"	20
"g15578"	0
"g15580"	80
"g15581"	83.333333
"g15582"	0
"g15583"	0
"g15599"	0
"g1560"	10
"g15614"	0
"g15615"	0
"g15616"	0
"g1562"	0
"g15623"	88.888889
"g15631"	0
"g15655"	100
"g15657"	91.6666665
"g15660"	100
"g15661"	100
"g15680"	66.666667
"g15687"	20
"g15690"	100
"g15692"	0
"g15694"	0
"g157"	91.6666665
"g15704"	100
"g1571"	0
"g15712"	0
"g15717"	0
"g15718"	0
"g15722"	0
"g15725"	0
"g15726"	0
"g1573"	0
"g15730"	0
"g15736"	0
"g15745"	100
"g15748"	100
"g15766"	0
"g15768"	0
"g15769"	0
"g15770"	0
"g15774"	0
"g15776"	0
"g15779"	83.333333
"g15780"	0
"g15783"	0
"g15793"	0
"g15794"	0
"g15799"	0
"g15804"	0
"g15805"	0
"g1581"	93.75
"g15811"	100
"g15813"	100
"g15814"	0
"g15815"	0
"g15816"	0
"g15818"	0
"g15829"	0
"g1584"	100
"g1585"	70
"g1587"	100
"g1588"	50
"g1589"	0
"g1590"	0
"g15900"	0
"g15905"	0
"g15906"	0
"g15910"	14.285714
"g15912"	20
"g15921"	40
"g1593"	83.333333
"g15938"	16.666667
"g15941"	0
"g15945"	0
"g1595"	28.571429
"g15959"	10
"g15965"	0
"g15966"	0
"g15967"	0
"g15968"	50
"g15989"	0
"g1599"	0
"g15992"	0
"g15993"	30
"g15997"	20
"g15998"	0
"g15999"	0
"g16007"	0
"g16010"	100
"g16013"	20
"g16014"	0
"g16022"	100
"g16030"	80
"g16039"	0
"g16047"	0
"g16056"	100
"g1606"	0
"g1608"	0
"g16081"	0
"g16087"	36.6666665
"g1609"	0
"g16098"	50
"g16107"	0
"g16109"	0
"g16125"	0
"g16137"	100
"g16138"	83.333333
"g16158"	0
"g1616"	0
"g16165"	0
"g1617"	0
"g16204"	0
"g16205"	0
"g16208"	0
"g16218"	0
"g16233"	83.333333
"g16247"	0
"g16248"	0
"g16249"	0
"g16253"	0
"g16272"	0
"g1628"	0
"g16299"	20
"g163"	0
"g16301"	20
"g16302"	80
"g16304"	0
"g16305"	60
"g16306"	70
"g16307"	14.285714
"g16311"	0
"g1633"	0
"g1634"	0
"g16351"	0
"g16354"	0
"g16355"	0
"g16358"	0
"g16367"	100
"g16391"	0
"g16394"	0
"g16411"	0
"g16416"	0
"g16419"	0
"g1642"	0
"g1643"	10
"g16433"	0
"g1645"	0
"g16465"	0
"g1647"	100
"g16477"	0
"g16478"	0
"g16482"	0
"g16483"	0
"g16488"	0
"g16489"	70
"g16490"	0
"g16491"	0
"g16492"	0
"g16503"	0
"g16507"	0
"g16509"	0
"g1651"	100
"g16512"	0
"g16513"	0
"g16517"	0
"g16518"	0
"g16522"	0
"g16532"	75
"g16533"	60
"g16537"	80
"g16538"	83.333333
"g16542"	100
"g1656"	0
"g16560"	20
"g16572"	0
"g16575"	0
"g16578"	0
"g16582"	20
"g16591"	0
"g16592"	0
"g16593"	0
"g16599"	100
"g1660"	8.3333335
"g16607"	0
"g1661"	0
"g16611"	0
"g16612"	0
"g16614"	0
"g16625"	10
"g16635"	80
"g16652"	0
"g16655"	0
"g16659"	0
"g16671"	0
"g16691"	0
"g16693"	0
"g16712"	50
"g16716"	0
"g1672"	50
"g16723"	0
"g16726"	0
"g16727"	80
"g16728"	20
"g1673"	60
"g1674"	80
"g16743"	0
"g16744"	0
"g16749"	16.666667
"g16759"	20
"g16762"	80
"g16769"	75
"g16770"	87.5
"g16771"	0
"g16772"	0
"g16776"	0
"g16778"	100
"g1678"	16.666667
"g16784"	7.142857
"g16789"	50
"g1679"	80
"g16790"	0
"g16793"	0
"g16794"	0
"g16804"	33.333333
"g1681"	81.6666665
"g16814"	60
"g16816"	0
"g1682"	33.3333335
"g16825"	0
"g16830"	80
"g16839"	100
"g16841"	0
"g1685"	91.6666665
"g16852"	100
"g16860"	0
"g16861"	0
"g16862"	0
"g16866"	0
"g16867"	0
"g16868"	0
"g16869"	81.6666665
"g1687"	83.333333
"g16874"	10
"g1688"	91.287879
"g16881"	91.6666665
"g1689"	0
"g16890"	20
"g16893"	0
"g16895"	0
"g16896"	0
"g16897"	0
"g16899"	0
"g16900"	5.5555555
"g16910"	0
"g16913"	40
"g16920"	0
"g16924"	0
"g16927"	60
"g16933"	0
"g16955"	0
"g16959"	0
"g16969"	100
"g1700"	20
"g17014"	0
"g17015"	0
"g17027"	0
"g17029"	80
"g17040"	100
"g1706"	40
"g17068"	0
"g17069"	41.4285715
"g17070"	0
"g17071"	63.3333335
"g1708"	100
"g17081"	0
"g17082"	0
"g17093"	40
"g17094"	28.3333335
"g17114"	0
"g17115"	0
"g17116"	0
"g17117"	0
"g17118"	0
"g17119"	0
"g17128"	0
"g17130"	0
"g17132"	0
"g17133"	50
"g17134"	0
"g17135"	0
"g17141"	0
"g17149"	66.666667
"g17153"	100
"g17165"	0
"g17166"	0
"g17170"	0
"g17192"	0
"g17199"	0
"g17200"	0
"g17201"	66.666667
"g17205"	30
"g17211"	100
"g17213"	0
"g17214"	0
"g17219"	14.285714
"g17221"	0
"g17223"	0
"g17225"	0
"g17232"	0
"g17233"	100
"g1725"	52.777778
"g17271"	0
"g17288"	0
"g17291"	0
"g17301"	0
"g17304"	0
"g17306"	0
"g17316"	60
"g17317"	0
"g17318"	0
"g17323"	100
"g17324"	100
"g1733"	16.6666665
"g17334"	0
"g17337"	0
"g1734"	33.333333
"g17345"	0
"g17347"	0
"g1735"	0
"g17354"	0
"g17355"	0
"g17360"	0
"g17374"	14.285714
"g17377"	50
"g17382"	63.3333335
"g17384"	16.666667
"g17398"	100
"g17408"	100
"g17412"	40
"g17420"	66.666667
"g17430"	100
"g17431"	50
"g17432"	60
"g17436"	0
"g17438"	0
"g17439"	0
"g17440"	0
"g17441"	81.6666665
"g17461"	0
"g1748"	0
"g17480"	0
"g17482"	0
"g1749"	8.3333335
"g17499"	0
"g17502"	0
"g17504"	0
"g17505"	0
"g17506"	0
"g1751"	100
"g1752"	0
"g17524"	16.666667
"g1753"	0
"g1754"	0
"g17549"	100
"g17551"	100
"g17552"	80
"g1758"	0
"g17597"	0
"g17600"	0
"g17607"	100
"g1761"	0
"g17614"	0
"g17617"	0
"g1762"	0
"g17625"	0
"g1763"	100
"g1764"	0
"g17645"	0
"g1765"	0
"g17652"	0
"g17655"	0
"g1766"	0
"g17661"	0
"g17662"	80.952381
"g17663"	0
"g17664"	10
"g1767"	0
"g17676"	100
"g17677"	30
"g17681"	0
"g17707"	0
"g17708"	0
"g17711"	90
"g17714"	80
"g17717"	0
"g17733"	40
"g17738"	0
"g17749"	0
"g17750"	0
"g17753"	0
"g17757"	0
"g17760"	0
"g17761"	0
"g17774"	0
"g1778"	8.3333335
"g17783"	0
"g17785"	0
"g17786"	0
"g17796"	40
"g1781"	0
"g17816"	0
"g17819"	10
"g17833"	0
"g17864"	0
"g17868"	0
"g17870"	0
"g17882"	33.333333
"g17886"	0
"g17887"	100
"g17892"	0
"g17898"	0
"g17901"	100
"g17903"	100
"g17904"	100
"g17905"	0
"g17909"	0
"g17910"	40
"g17911"	20
"g17918"	60
"g17924"	100
"g17932"	73.3333335
"g17946"	0
"g17948"	0
"g1797"	0
"g17987"	100
"g17988"	83.333333
"g17989"	100
"g17991"	60
"g18010"	28.571429
"g18011"	40
"g18017"	0
"g18019"	0
"g18021"	42.857143
"g18026"	77.380952
"g18027"	60
"g18030"	0
"g18031"	36.6666665
"g18032"	0
"g18033"	0
"g18035"	0
"g18055"	0
"g18058"	0
"g18062"	0
"g18066"	0
"g18068"	0
"g18070"	0
"g18072"	0
"g18076"	100
"g1808"	0
"g1809"	0
"g18092"	0
"g1810"	0
"g18100"	100
"g18102"	50
"g18103"	0
"g18105"	0
"g18109"	0
"g18116"	0
"g1812"	0
"g18127"	16.6666665
"g18131"	35
"g18134"	0
"g18135"	0
"g1814"	0
"g18152"	0
"g18176"	0
"g18180"	0
"g18182"	0
"g18192"	0
"g18203"	100
"g18207"	36.6666665
"g18211"	0
"g18212"	0
"g18222"	100
"g18223"	0
"g18225"	100
"g1823"	0
"g1824"	0
"g1825"	100
"g18254"	100
"g18255"	91.6666665
"g18260"	0
"g18261"	0
"g18278"	0
"g1828"	100
"g18287"	40
"g1829"	0
"g18296"	0
"g18298"	100
"g18299"	20
"g183"	0
"g1830"	0
"g18318"	0
"g1832"	0
"g18322"	0
"g18323"	0
"g1833"	0
"g18331"	0
"g18332"	25
"g18335"	0
"g18337"	0
"g18341"	0
"g18342"	0
"g18349"	100
"g1835"	90
"g18353"	94.444444
"g18356"	60
"g18357"	28.571429
"g18358"	0
"g18359"	16.6666665
"g1836"	80
"g18361"	60
"g18364"	83.333333
"g18366"	50
"g18367"	50
"g18368"	40
"g18369"	85.714286
"g1837"	100
"g18370"	20
"g18372"	0
"g18373"	37.5
"g18374"	40
