"","category","WGBS","RRBS","MBDBS","Term","GOterm_desc"
"19","GO:0005528",0.010447899443923,NA,NA,"FK506 binding","GO:0005528 FK506 binding"
"20","GO:0034647",0.0116216418620529,NA,NA,"histone demethylase activity (H3-trimethyl-K4 specific)","GO:0034647 histone demethylase activity (H3-trimethyl-K4 specific)"
"21","GO:0070140",0.0132146869853244,0.000164434430518063,NA,"SUMO-specific isopeptidase activity","GO:0070140 SUMO-specific isopeptidase activity"
"22","GO:0001227",0.0132679533295708,NA,NA,"DNA-binding transcription repressor activity, RNA polymerase II-specific","GO:0001227 DNA-binding transcription repressor activity, RNA polymerase II-specific"
"23","GO:0022848",0.0137267874567725,NA,NA,"acetylcholine-gated cation-selective channel activity","GO:0022848 acetylcholine-gated cation-selective channel activity"
"24","GO:0070337",0.0138052342862249,0.0131960503623945,0.0331544330983536,"3'-flap-structured DNA binding","GO:0070337 3'-flap-structured DNA binding"
"25","GO:0046872",0.01413295120085,NA,NA,"metal ion binding","GO:0046872 metal ion binding"
"26","GO:0034648",0.0148999010424446,NA,NA,"histone demethylase activity (H3-dimethyl-K4 specific)","GO:0034648 histone demethylase activity (H3-dimethyl-K4 specific)"
"27","GO:0008242",0.0160903269300022,NA,NA,"omega peptidase activity","GO:0008242 omega peptidase activity"
"28","GO:0015267",0.0160904813295876,NA,NA,"channel activity","GO:0015267 channel activity"
"29","GO:0030145",0.0166849315545246,NA,NA,"manganese ion binding","GO:0030145 manganese ion binding"
"30","GO:0061749",0.0175604774305503,0.00192277548239952,0.0207232971153175,"forked DNA-dependent helicase activity","GO:0061749 forked DNA-dependent helicase activity"
"31","GO:0061849",0.0178974534927554,0.00805862302915584,0.0142177555756908,"telomeric G-quadruplex DNA binding","GO:0061849 telomeric G-quadruplex DNA binding"
"32","GO:0032405",0.0185252750107277,0.0168291277072209,0.0484548972482472,"MutLalpha complex binding","GO:0032405 MutLalpha complex binding"
"33","GO:0001735",0.0198297396854976,0.0241585398556238,NA,"prenylcysteine oxidase activity","GO:0001735 prenylcysteine oxidase activity"
"34","GO:0015248",0.023422172675945,NA,NA,"sterol transporter activity","GO:0015248 sterol transporter activity"
"35","GO:0051015",0.02511491740989,NA,NA,"actin filament binding","GO:0051015 actin filament binding"
"36","GO:0019153",0.0252913440595007,NA,NA,"protein-disulfide reductase (glutathione) activity","GO:0019153 protein-disulfide reductase (glutathione) activity"
"37","GO:0050135",0.0262788345841892,NA,NA,"NAD(P)+ nucleosidase activity","GO:0050135 NAD(P)+ nucleosidase activity"
"38","GO:0061809",0.0262788345841892,NA,NA,"NAD+ nucleotidase, cyclic ADP-ribose generating","GO:0061809 NAD+ nucleotidase, cyclic ADP-ribose generating"
"39","GO:0015037",0.0263953673173284,NA,NA,"peptide disulfide oxidoreductase activity","GO:0015037 peptide disulfide oxidoreductase activity"
"40","GO:0000993",0.0267334901482156,NA,NA,"RNA polymerase II complex binding","GO:0000993 RNA polymerase II complex binding"
"41","GO:0008227",0.0281316586398799,0.0286377378537939,0.0131816065520089,"G protein-coupled amine receptor activity","GO:0008227 G protein-coupled amine receptor activity"
"42","GO:0000400",0.028367258510671,0.0130487668634428,NA,"four-way junction DNA binding","GO:0000400 four-way junction DNA binding"
"43","GO:0008569",0.0287197159499895,NA,NA,"ATP-dependent microtubule motor activity, minus-end-directed","GO:0008569 ATP-dependent microtubule motor activity, minus-end-directed"
"44","GO:0005085",0.0287673476644931,NA,NA,"guanyl-nucleotide exchange factor activity","GO:0005085 guanyl-nucleotide exchange factor activity"
"45","GO:0008408",0.0289035040584955,NA,0.0239507690310566,"3'-5' exonuclease activity","GO:0008408 3'-5' exonuclease activity"
"46","GO:0016742",0.0320004274940916,NA,NA,"hydroxymethyl-, formyl- and related transferase activity","GO:0016742 hydroxymethyl-, formyl- and related transferase activity"
"47","GO:0017128",0.0326287824843103,NA,NA,"phospholipid scramblase activity","GO:0017128 phospholipid scramblase activity"
"48","GO:1990147",0.0337686642268924,NA,NA,"talin binding","GO:1990147 talin binding"
"49","GO:0051011",0.0343236044912955,NA,NA,"microtubule minus-end binding","GO:0051011 microtubule minus-end binding"
"50","GO:0005096",0.0344937514479955,NA,NA,"GTPase activator activity","GO:0005096 GTPase activator activity"
"51","GO:0045145",0.0346710113376087,NA,0.0214452536842464,"single-stranded DNA 5'-3' exodeoxyribonuclease activity","GO:0045145 single-stranded DNA 5'-3' exodeoxyribonuclease activity"
"52","GO:0048256",0.0350529522728279,NA,NA,"flap endonuclease activity","GO:0048256 flap endonuclease activity"
"53","GO:0070402",0.0372400388272937,NA,NA,"NADPH binding","GO:0070402 NADPH binding"
"54","GO:1904315",0.037391992968098,NA,NA,"transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential","GO:1904315 transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential"
"55","GO:1905773",0.038755981960594,0.00625945874807118,0.0284579596000993,"8-hydroxy-2'-deoxyguanosine DNA binding","GO:1905773 8-hydroxy-2'-deoxyguanosine DNA binding"
"56","GO:0033814",0.039124483750476,NA,NA,"propanoyl-CoA C-acyltransferase activity","GO:0033814 propanoyl-CoA C-acyltransferase activity"
"57","GO:0050632",0.039124483750476,NA,NA,"propionyl-CoA C2-trimethyltridecanoyltransferase activity","GO:0050632 propionyl-CoA C2-trimethyltridecanoyltransferase activity"
"58","GO:0033691",0.0404690164832564,NA,NA,"sialic acid binding","GO:0033691 sialic acid binding"
"59","GO:0045153",0.0413672476928408,NA,NA,"electron transporter, transferring electrons within CoQH2-cytochrome c reductase complex activity","GO:0045153 electron transporter, transferring electrons within CoQH2-cytochrome c reductase complex activity"
"60","GO:0005237",0.0423894617208035,NA,NA,"inhibitory extracellular ligand-gated ion channel activity","GO:0005237 inhibitory extracellular ligand-gated ion channel activity"
"61","GO:0042287",0.0427737358062795,NA,NA,"MHC protein binding","GO:0042287 MHC protein binding"
"62","GO:0005136",0.043117133160848,NA,NA,"interleukin-4 receptor binding","GO:0005136 interleukin-4 receptor binding"
"63","GO:0008115",0.043319413300069,NA,NA,"sarcosine oxidase activity","GO:0008115 sarcosine oxidase activity"
"64","GO:0050031",0.043319413300069,NA,NA,"L-pipecolate oxidase activity","GO:0050031 L-pipecolate oxidase activity"
"65","GO:0015464",0.0438960705375102,NA,NA,"acetylcholine receptor activity","GO:0015464 acetylcholine receptor activity"
"66","GO:0016279",0.0445319031651266,NA,NA,"protein-lysine N-methyltransferase activity","GO:0016279 protein-lysine N-methyltransferase activity"
"67","GO:0003678",0.0450390629972399,0.00336381404682253,NA,"DNA helicase activity","GO:0003678 DNA helicase activity"
"68","GO:0045499",0.045295254312803,NA,NA,"chemorepellent activity","GO:0045499 chemorepellent activity"
"69","GO:0050513",0.045335831477501,NA,NA,"glycoprotein 2-beta-D-xylosyltransferase activity","GO:0050513 glycoprotein 2-beta-D-xylosyltransferase activity"
"70","GO:0019865",0.0467944094622985,NA,NA,"immunoglobulin binding","GO:0019865 immunoglobulin binding"
"71","GO:0008068",0.0468850167291893,NA,NA,"extracellularly glutamate-gated chloride channel activity","GO:0008068 extracellularly glutamate-gated chloride channel activity"
"72","GO:0015319",0.0468850167291893,NA,NA,"sodium:inorganic phosphate symporter activity","GO:0015319 sodium:inorganic phosphate symporter activity"
"73","GO:0003918",0.0469664101037076,NA,NA,"DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity","GO:0003918 DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity"
"74","GO:0140036",0.0478501777590773,NA,NA,"ubiquitin-dependent protein binding","GO:0140036 ubiquitin-dependent protein binding"
"75","GO:0005260",0.049576185489588,NA,NA,"intracellularly ATP-gated chloride channel activity","GO:0005260 intracellularly ATP-gated chloride channel activity"
"76","GO:0035252",0.0496068604849036,NA,NA,"UDP-xylosyltransferase activity","GO:0035252 UDP-xylosyltransferase activity"
"77","GO:0070139",NA,8.02288243888278e-05,NA,"SUMO-specific endopeptidase activity","GO:0070139 SUMO-specific endopeptidase activity"
"78","GO:0004977",NA,0.000395084926179879,NA,"melanocortin receptor activity","GO:0004977 melanocortin receptor activity"
"79","GO:0061731",NA,0.00077093399137523,NA,"ribonucleoside-diphosphate reductase activity","GO:0061731 ribonucleoside-diphosphate reductase activity"
"80","GO:0004935",NA,0.00135506533960294,NA,"adrenergic receptor activity","GO:0004935 adrenergic receptor activity"
"81","GO:0061821",NA,0.00285331314712958,NA,"telomeric D-loop binding","GO:0061821 telomeric D-loop binding"
"82","GO:0008495",NA,0.00354789227339024,NA,"protoheme IX farnesyltransferase activity","GO:0008495 protoheme IX farnesyltransferase activity"
"83","GO:0050897",NA,0.00380277621630785,NA,"cobalt ion binding","GO:0050897 cobalt ion binding"
"84","GO:0000403",NA,0.00394978136555643,0.0172585522966148,"Y-form DNA binding","GO:0000403 Y-form DNA binding"
"85","GO:0004937",NA,0.00464372804286405,NA,"alpha1-adrenergic receptor activity","GO:0004937 alpha1-adrenergic receptor activity"
"86","GO:0000405",NA,0.00471321608663682,NA,"bubble DNA binding","GO:0000405 bubble DNA binding"
"87","GO:0001594",NA,0.00527741805436529,NA,"trace-amine receptor activity","GO:0001594 trace-amine receptor activity"
"88","GO:0004949",NA,0.00665778114340071,NA,"cannabinoid receptor activity","GO:0004949 cannabinoid receptor activity"
"89","GO:0019788",NA,0.0068476001677265,NA,"NEDD8 transferase activity","GO:0019788 NEDD8 transferase activity"
"90","GO:1990050",NA,0.00848634418239577,NA,"phosphatidic acid transfer activity","GO:1990050 phosphatidic acid transfer activity"
"91","GO:0000386",NA,0.0103646455654786,NA,"second spliceosomal transesterification activity","GO:0000386 second spliceosomal transesterification activity"
"92","GO:0035870",NA,0.0105249803443758,NA,"dITP diphosphatase activity","GO:0035870 dITP diphosphatase activity"
"93","GO:1901640",NA,0.0105249803443758,NA,"XTP binding","GO:1901640 XTP binding"
"94","GO:1901641",NA,0.0105249803443758,NA,"ITP binding","GO:1901641 ITP binding"
"95","GO:0004311",NA,0.0108637494968371,NA,"farnesyltranstransferase activity","GO:0004311 farnesyltranstransferase activity"
"96","GO:0050321",NA,0.012806603981118,NA,"tau-protein kinase activity","GO:0050321 tau-protein kinase activity"
"97","GO:0034236",NA,0.0136494445830205,NA,"protein kinase A catalytic subunit binding","GO:0034236 protein kinase A catalytic subunit binding"
"98","GO:0004679",NA,0.0142967133469483,NA,"AMP-activated protein kinase activity","GO:0004679 AMP-activated protein kinase activity"
"99","GO:0004373",NA,0.0189195075177922,NA,"glycogen (starch) synthase activity","GO:0004373 glycogen (starch) synthase activity"
"100","GO:0047304",NA,0.0191281361165187,NA,"2-aminoethylphosphonate-pyruvate transaminase activity","GO:0047304 2-aminoethylphosphonate-pyruvate transaminase activity"
"101","GO:0008094",NA,0.0191819101830017,NA,"DNA-dependent ATPase activity","GO:0008094 DNA-dependent ATPase activity"
"102","GO:0019787",NA,0.02089781291581,NA,"ubiquitin-like protein transferase activity","GO:0019787 ubiquitin-like protein transferase activity"
"103","GO:0004134",NA,0.0212928424529925,NA,"4-alpha-glucanotransferase activity","GO:0004134 4-alpha-glucanotransferase activity"
"104","GO:0004135",NA,0.0212928424529925,NA,"amylo-alpha-1,6-glucosidase activity","GO:0004135 amylo-alpha-1,6-glucosidase activity"
"105","GO:0102500",NA,0.0212928424529925,NA,"beta-maltose 4-alpha-glucanotransferase activity","GO:0102500 beta-maltose 4-alpha-glucanotransferase activity"
"106","GO:0043515",NA,0.0221456378550984,NA,"kinetochore binding","GO:0043515 kinetochore binding"
"107","GO:0097020",NA,0.0227441253108916,NA,"COPII adaptor activity","GO:0097020 COPII adaptor activity"
"108","GO:0004386",NA,0.0236727263364123,NA,"helicase activity","GO:0004386 helicase activity"
"109","GO:0016361",NA,0.0239676942117802,NA,"activin receptor activity, type I","GO:0016361 activin receptor activity, type I"
"110","GO:0000995",NA,0.0251051590974196,NA,"RNA polymerase III general transcription initiation factor activity","GO:0000995 RNA polymerase III general transcription initiation factor activity"
"111","GO:0004799",NA,0.0251849647730904,NA,"thymidylate synthase activity","GO:0004799 thymidylate synthase activity"
"112","GO:0019781",NA,0.0264202712023742,NA,"NEDD8 activating enzyme activity","GO:0019781 NEDD8 activating enzyme activity"
"113","GO:0004731",NA,0.0295675274220558,NA,"purine-nucleoside phosphorylase activity","GO:0004731 purine-nucleoside phosphorylase activity"
"114","GO:0048185",NA,0.0321363744500479,NA,"activin binding","GO:0048185 activin binding"
"115","GO:0016807",NA,0.0326631003099026,NA,"cysteine-type carboxypeptidase activity","GO:0016807 cysteine-type carboxypeptidase activity"
"116","GO:0000062",NA,0.0328384617383052,NA,"fatty-acyl-CoA binding","GO:0000062 fatty-acyl-CoA binding"
"117","GO:0005053",NA,0.0330476292079827,NA,"peroxisome matrix targeting signal-2 binding","GO:0005053 peroxisome matrix targeting signal-2 binding"
"118","GO:0033743",NA,0.0353525066006374,NA,"peptide-methionine (R)-S-oxide reductase activity","GO:0033743 peptide-methionine (R)-S-oxide reductase activity"
"119","GO:0004980",NA,0.0355052226635421,NA,"melanocyte-stimulating hormone receptor activity","GO:0004980 melanocyte-stimulating hormone receptor activity"
"120","GO:0017076",NA,0.0360664929212514,NA,"purine nucleotide binding","GO:0017076 purine nucleotide binding"
"121","GO:0050681",NA,0.0406923599450845,NA,"androgen receptor binding","GO:0050681 androgen receptor binding"
"122","GO:0035240",NA,0.0412883371455271,NA,"dopamine binding","GO:0035240 dopamine binding"
"123","GO:0009882",NA,0.0433168613947088,NA,"blue light photoreceptor activity","GO:0009882 blue light photoreceptor activity"
"124","GO:0016798",NA,0.0437323962601131,NA,"hydrolase activity, acting on glycosyl bonds","GO:0016798 hydrolase activity, acting on glycosyl bonds"
"125","GO:0003693",NA,0.0438845090743577,NA,"P-element binding","GO:0003693 P-element binding"
"126","GO:0038100",NA,0.0463310452066814,NA,"nodal binding","GO:0038100 nodal binding"
"127","GO:0004843",NA,0.0486838557103021,NA,"thiol-dependent ubiquitin-specific protease activity","GO:0004843 thiol-dependent ubiquitin-specific protease activity"
"128","GO:0036310",NA,0.0497222680383278,NA,"annealing helicase activity","GO:0036310 annealing helicase activity"
"129","GO:0001614",NA,NA,0.000168425954324033,"purinergic nucleotide receptor activity","GO:0001614 purinergic nucleotide receptor activity"
"130","GO:0004931",NA,NA,0.000168425954324033,"extracellularly ATP-gated cation channel activity","GO:0004931 extracellularly ATP-gated cation channel activity"
"131","GO:0003680",NA,NA,0.00221350064356293,"minor groove of adenine-thymine-rich DNA binding","GO:0003680 minor groove of adenine-thymine-rich DNA binding"
"132","GO:0008179",NA,NA,0.00621287723677689,"adenylate cyclase binding","GO:0008179 adenylate cyclase binding"
"133","GO:0004941",NA,NA,0.0108301746718498,"beta2-adrenergic receptor activity","GO:0004941 beta2-adrenergic receptor activity"
"134","GO:0008457",NA,NA,0.0143728146769731,"beta-galactosyl-N-acetylglucosaminylgalactosylglucosyl-ceramide beta-1,3-acetylglucosaminyltransferase activity","GO:0008457 beta-galactosyl-N-acetylglucosaminylgalactosylglucosyl-ceramide beta-1,3-acetylglucosaminyltransferase activity"
"135","GO:0005225",NA,NA,0.0169577611931044,"volume-sensitive anion channel activity","GO:0005225 volume-sensitive anion channel activity"
"136","GO:0031492",NA,NA,0.0194779437766973,"nucleosomal DNA binding","GO:0031492 nucleosomal DNA binding"
"137","GO:0005502",NA,NA,0.0221939749356182,"11-cis retinal binding","GO:0005502 11-cis retinal binding"
"138","GO:0051380",NA,NA,0.0255367213893558,"norepinephrine binding","GO:0051380 norepinephrine binding"
"139","GO:0004995",NA,NA,0.0276895745243073,"tachykinin receptor activity","GO:0004995 tachykinin receptor activity"
"140","GO:0003964",NA,NA,0.0301256517443462,"RNA-directed DNA polymerase activity","GO:0003964 RNA-directed DNA polymerase activity"
"141","GO:0019992",NA,NA,0.0409581643025385,"diacylglycerol binding","GO:0019992 diacylglycerol binding"
"142","GO:0008532",NA,NA,0.0459192778875276,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase activity","GO:0008532 N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase activity"
"143","GO:0071837",NA,NA,0.0477935647871233,"HMG box domain binding","GO:0071837 HMG box domain binding"
"144","GO:0047256",NA,NA,0.0477935647910738,"lactosylceramide 1,3-N-acetyl-beta-D-glucosaminyltransferase activity","GO:0047256 lactosylceramide 1,3-N-acetyl-beta-D-glucosaminyltransferase activity"
"145","GO:0008020",NA,NA,0.0484548972581673,"G protein-coupled photoreceptor activity","GO:0008020 G protein-coupled photoreceptor activity"
"146","GO:0031713",NA,NA,0.0486819504680892,"B2 bradykinin receptor binding","GO:0031713 B2 bradykinin receptor binding"
