WGBS_1	WGBS_2	WGBS_3	MBDBS_1	MBDBS_2	MBDBS_3	RRBS_1	RRBS_2	RRBS_3
16.1943820.1943822	8.48484848484848	9.3984962406015	12.0996441281139	8.03571428571429	5.26315789473684	10.8527131782946	8.40963038318074	8.81805490926012	11.7639327024185
16.1943874.1943876	0.518134715025907	1.35593220338983	2.69360269360269	1.55038759689922	4	2.9585798816568	2.01091025778158	1.60820417200792	1.60315374507227
16.1943893.1943895	3.48837209302326	3.39622641509434	10.2941176470588	2.52100840336134	10	10.8974358974359	11.9537302345325	4.05813953488372	6.98743073388296
16.1943923.1943925	1.98675496688742	1.38888888888889	1.9047619047619	1.05263157894737	2.7027027027027	1.78571428571429	1.12552256404759	0.918295267247469	1.43617021276596
28.407301.407303	46.875	25.6410256410256	21.875	18.75	13.3333333333333	0	10.9223300970874	2.6694045174538	12.2395833333333
34.1668702.1668704	0	0	1.84049079754601	2	0	2.77777777777778	0	0	2.63157894736842
34.1668706.1668708	2.8169014084507	5.08474576271186	1.28205128205128	4.25531914893617	0	3.03030303030303	0	0	2.63157894736842
34.1668714.1668716	0	1.72413793103448	0.649350649350649	0	0	0	2.17391304347826	3.57142857142857	5.26315789473684
34.1668727.1668729	0	0	0.714285714285714	0	0	0	0	0	2.56410256410256
34.1670347.1670349	0	0	0	3.03030303030303	0	0	1.28755364806867	0	0
34.1670351.1670353	0	0	0	0	0	0	1.84049079754601	0.421940928270042	0
34.1670372.1670374	0	2.4390243902439	1.0989010989011	0	0	5.88235294117647	1.92307692307692	0.416666666666667	7.14285714285714
34.1679041.1679043	1.48148148148148	0	0.434782608695652	0	1.2987012987013	0	0.512820512820513	1.70940170940171	15.3846153846154
34.1679045.1679047	2.18978102189781	1.25	1.68776371308017	4.49438202247191	3.75	0	0.50761421319797	1.70940170940171	15.3846153846154
34.1679053.1679055	2.12765957446809	1.26582278481013	2.10084033613445	3.48837209302326	2.5	0	0	1.72413793103448	14.2857142857143
34.1679066.1679068	0.75187969924812	1.31578947368421	0.87719298245614	1.21951219512195	2.7027027027027	0	0.526315789473684	0.884955752212389	14.2857142857143
34.1679128.1679130	1.20481927710843	0	1.68776371308017	0	1.96078431372549	0	1.42857142857143	0	11.1111111111111
34.1679191.1679193	0	0.99009900990099	2.54545454545455	0	0.970873786407767	0	0.344827586206897	0.558659217877095	0
34.1679195.1679197	1.73410404624277	1.98019801980198	0.72202166064982	0	0.934579439252336	0	0.343642611683849	0.552486187845304	0
34.1679203.1679205	1.76470588235294	2.83018867924528	1.01694915254237	1.65289256198347	0	0	0	0	0
34.1679216.1679218	0	0.961538461538462	1.33779264214047	1.73913043478261	1.01010101010101	0	0.367647058823529	1.76470588235294	0
34.1679278.1679280	1.04166666666667	0	1.53256704980843	0.87719298245614	1.81818181818182	0	0.643086816720257	0	7.69230769230769
34.1679341.1679343	0.523560209424084	1	1.16279069767442	0	0	1.08695652173913	0	1.04712041884817	9.52380952380952
34.1679345.1679347	1.51515151515152	1.96078431372549	1.11940298507463	0	0.909090909090909	0	0.636942675159236	0.523560209424084	9.52380952380952
34.1679353.1679355	2.48756218905473	0.952380952380952	2.56410256410256	4.12371134020619	4.54545454545455	1.17647058823529	0.636942675159236	1.04712041884817	9.52380952380952
34.1679366.1679368	0.510204081632653	0.943396226415094	1.49812734082397	3.40909090909091	4.80769230769231	0	0.692041522491349	0.555555555555556	8.69565217391304
34.1679428.1679430	1.50753768844221	0.99009900990099	1.42348754448399	0	1.85185185185185	0	0	0.485436893203884	11.7647058823529
34.1679491.1679493	0.523560209424084	0	0	0	0	0	0	0.483091787439614	0
34.1679495.1679497	1.01522842639594	0	1.29449838187702	0.847457627118644	0.952380952380952	0	0.598802395209581	1.44927536231884	0
34.1679503.1679505	1.99004975124378	1.88679245283019	1.54798761609907	2.4390243902439	3.80952380952381	0	0	0.483091787439614	0
34.1679516.1679518	0.505050505050505	1.01010101010101	1.84615384615385	1.8018018018018	1.88679245283019	0	0.319488817891374	0.50251256281407	0
34.1679578.1679580	0.469483568075117	0	1.03092783505155	0	1.5625	0	0.568181818181818	0.384615384615385	8.69565217391304
34.1679641.1679643	0.505050505050505	1	1.42857142857143	0	0	0	0	0.757575757575758	0
34.1679645.1679647	0.966183574879227	0	0.352112676056338	0	0	1.35135135135135	0.824175824175824	1.89393939393939	0
34.1679653.1679655	1.44230769230769	1.9047619047619	1.01351351351351	2.56410256410256	0.909090909090909	0	0.824175824175824	1.90114068441065	0
34.1679666.1679668	0.492610837438424	1.98019801980198	0.689655172413793	3	0.943396226415094	0	0.284090909090909	0	0
34.1679878.1679880	0	2.22222222222222	0	2.10526315789474	2.53164556962025	1.53846153846154	1.94552529182879	0	9.09090909090909
34.1679941.1679943	0	1.5748031496063	1.8450184501845	0.714285714285714	0	1.13636363636364	0	0.483091787439614	4.76190476190476
34.1679945.1679947	2.04081632653061	1.58730158730159	2.5	0.72992700729927	0.925925925925926	2.22222222222222	0.766283524904215	1.92307692307692	10
34.1679953.1679955	3.51758793969849	1.5748031496063	2.31788079470199	2.25563909774436	0	1.17647058823529	0	1.44230769230769	9.52380952380952
34.1679966.1679968	0.546448087431694	0	1.38888888888889	3.2520325203252	0	0	0.429184549356223	0.515463917525773	8.69565217391304
34.1680028.1680030	1.60427807486631	0	0.37593984962406	0.8	3.38983050847458	0	0.843881856540084	0	12.5
34.1680091.1680093	0	0	0	0.714285714285714	0.925925925925926	0	0.819672131147541	0	0
34.1680095.1680097	1.88679245283019	0	1.19521912350598	0.740740740740741	1.85185185185185	0	0.408163265306122	0	7.14285714285714
34.1680103.1680105	2.9585798816568	0	1.11940298507463	1.3986013986014	2.72727272727273	1.33333333333333	0.819672131147541	0.65359477124183	7.14285714285714
34.1680116.1680118	0.671140939597315	1.05263157894737	3.08880308880309	2.36220472440945	0	1.42857142857143	0.444444444444444	0.714285714285714	7.69230769230769
34.1680241.1680243	0	3.44827586206897	1.2448132780083	0	0	0	0.308641975308642	0	6.25
34.1680245.1680247	1.40845070422535	2.32558139534884	1.23456790123457	0.925925925925926	0	0	0.308641975308642	0.625	18.75
34.1680253.1680255	1.2987012987013	2.17391304347826	1.17647058823529	0.847457627118644	4.54545454545455	0	0.308641975308642	0.625	16.6666666666667
34.1680266.1680268	0.704225352112676	1.13636363636364	0.854700854700855	0	3.57142857142857	1.69491525423729	0.315457413249211	1.91082802547771	18.75
35.835767.835769	0	0	0.704225352112676	0	0	0	0.427502671891699	0	0.632688927943761
35.835784.835786	1.73913043478261	0	0.62111801242236	0	3.57142857142857	0	0.605628785179907	0.19723865877712	0.877500877500877
35.835821.835823	1.32450331125828	1.96078431372549	1.47783251231527	10.5263157894737	0	0	0.569597721609114	0.394477317554241	1.12201963534362
35.835825.835827	0	1.92307692307692	1.96078431372549	0	0	0	0.533997864008544	0.394477317554241	1.01790101790102
35.835830.835832	0	0	0.478468899521531	0	0	0	0.391877449234058	0	1.19340119340119
35.835841.835843	2.65486725663717	2.7027027027027	1.73410404624277	0	0	4.34782608695652	4.15035238841034	3.90243902439024	7.51173708920188
67.681571.681573	0	0	0	9.09090909090909	0	0	0.851063829787234	2.38095238095238	1.28205128205128
82.87039.87041	2.38095238095238	0	1.75438596491228	0	0	0	0.68259385665529	0	3.15789473684211
82.87047.87049	4.25531914893617	0	3.17460317460317	0	0	0	1.02739726027397	2.69058295964126	3.71621621621622
82.87049.87051	0	3.03030303030303	4.83870967741935	0	8.33333333333333	0	2.20588235294118	0	4.07407407407407
82.87056.87058	1.96078431372549	0	0	0	0	0	3.11418685121107	2.6431718061674	3.03030303030303
82.87084.87086	6	0	0	0	9.09090909090909	8.33333333333333	0.694444444444444	0.518134715025907	2.6578073089701
91.499411.499413	3.57142857142857	0	6.25	0	0	0	0.934579439252336	0	0
102.14187.14189	2.12765957446809	0	2.56410256410256	5	0	0	4.85436893203883	3.26086956521739	3.44827586206897
102.14197.14199	0	2.85714285714286	3.52941176470588	0	0	0	0.479616306954436	0.359712230215827	1.96779964221825
102.14214.14216	2	0	4.16666666666667	0	20	0	0.479616306954436	0	1.60714285714286
102.14238.14240	4.61538461538461	3.15789473684211	3.53982300884956	0	10	0	1.32170235263019	4.69948849104859	1.29256773552076
102.14249.14251	1.42857142857143	5.55555555555556	9.09090909090909	8.69565217391304	0	0	3.06698950766747	6.92186680650236	1.30803242446573
102.14251.14253	0	4.71698113207547	3.27868852459016	8.33333333333333	8.33333333333333	0	3.0309153364316	6.83603981141959	1.4204021398266
102.14257.14259	1.19047619047619	2.56410256410256	3.87596899224806	3.84615384615385	6.66666666666667	0	2.68524126791843	4.87293686140948	0.939745715865119
102.14288.14290	0.952380952380952	2.68456375838926	0.666666666666667	2.85714285714286	0	5.26315789473684	0.968523002421308	2.30426813301911	1.84195984527537
113.159717.159719	0	0.980392156862745	0	0	0	6.25	0	3.94736842105263	0
113.159743.159745	1.44927536231884	0.925925925925926	1.04166666666667	0	0	0	0	3.94736842105263	0
113.159749.159751	0	5.55555555555556	0	0	0	0	0	3.94736842105263	0
113.159755.159757	0	4.42477876106195	0	0	0	0	0	8.10810810810811	0
113.159777.159779	1.01010101010101	1.34228187919463	2.7027027027027	2	7.69230769230769	0	0	0	2.04081632653061
135.273349.273351	2.9585798816568	3.80952380952381	0.970873786407767	11.1111111111111	5.71428571428571	0	32.4137931034483	64.7058823529412	5.28422738190552
135.273367.273369	0.584795321637427	4.80769230769231	0.45662100456621	7.69230769230769	2.94117647058824	0	3.24427480916031	4.8780487804878	1.0320597277119
135.273389.273391	2.57731958762887	5.35714285714286	0.434782608695652	9.67741935483871	0	2.56410256410256	4.38931297709924	3.96825396825397	0.812472551602986
135.273428.273430	6.81818181818182	5.95238095238095	0.571428571428571	4	3.84615384615385	0	2.86259541984733	5.51181102362205	0.99009900990099
135.273824.273826	0	2.7027027027027	3.64963503649635	10.5263157894737	0	3.125	0.799783109665176	0.563607085346216	0.755287009063444
135.273861.273863	1.92307692307692	1.21951219512195	0	4.76190476190476	0	0	0.568951503657545	0.402414486921529	0.605067439808395
135.273872.273874	4.16666666666667	6.02409638554217	0.540540540540541	8.33333333333333	0	5.55555555555556	0.663237682728749	0.523560209424084	1.07201412536259
135.273879.273881	6.12244897959184	3.52941176470588	0.531914893617021	16.6666666666667	0	3.33333333333333	0.663507109004739	0.643863179074447	1.17379780386217
138.679920.679922	1.19047619047619	0	1.78571428571429	0	0	0	0	0	0
152.150679.150681	0	0	0	0	0	0	0	0	1.66666666666667
152.150922.150924	1.2987012987013	0	5.35714285714286	5.88235294117647	7.40740740740741	18.1818181818182	1.31578947368421	0	2.45901639344262
167.545867.545869	61.5384615384615	20	7.69230769230769	72.2222222222222	85	30	7.14285714285714	17.9310344827586	25.1461988304094
167.545895.545897	64.2857142857143	33.3333333333333	25	82.3529411764706	93.75	81.8181818181818	17.0212765957447	41.0958904109589	45.4545454545455
167.548149.548151	26.3157894736842	52.1739130434783	43.3333333333333	56	57.1428571428571	38.4615384615385	37.984496124031	55.5555555555556	41.4414414414414
167.548166.548168	47.0588235294118	63.6363636363636	48.1481481481481	68.1818181818182	90.4761904761905	50	35.6846473029046	59.0717299578059	41.5384615384615
167.548185.548187	35	50	53.5714285714286	61.1111111111111	86.3636363636364	58.3333333333333	46.1847389558233	57.1428571428571	32.4444444444444
167.548192.548194	42.8571428571429	45.4545454545455	56	68.4210526315789	76.1904761904762	38.4615384615385	44.8	58.2278481012658	38.3928571428571
167.548203.548205	23.8095238095238	22.7272727272727	30.4347826086957	66.6666666666667	68.1818181818182	15.3846153846154	14.4	23.109243697479	29.7777777777778
167.562963.562965	50	66.6666666666667	48.2758620689655	78.9473684210526	100	71.4285714285714	35.4632587859425	64.7619047619048	53.4722222222222
167.562970.562972	60	78.9473684210526	60	84.2105263157895	100	77.2727272727273	44.2307692307692	62.8571428571429	63.1944444444444
167.562982.562984	54.5454545454545	70	50	84.2105263157895	100	80.9523809523809	69.6485623003195	84.7619047619048	75
167.563010.563012	54.5454545454545	71.4285714285714	60.9756097560976	83.3333333333333	95.8333333333333	80	58.14696485623	71.4285714285714	68.4027777777778
167.563019.563021	50	86.3636363636364	79.0697674418605	85.7142857142857	100	79.1666666666667	66.6666666666667	66.2790697674419	67.0454545454545
168.441947.441949	0	0.571428571428571	0.884955752212389	4.61538461538461	0	0	0	0	0
168.441974.441976	0	1.3215859030837	0	0	0	0	0	0	1.92307692307692
168.441978.441980	0	0.869565217391304	0	1.20481927710843	0	0	0	0	0
168.441987.441989	0.757575757575758	1.21457489878543	1.875	1.13636363636364	0	4	0	0	5.76923076923077
168.441992.441994	0	1.23456790123457	1.23456790123457	0	0	0	0	0	5.76923076923077
168.445152.445154	4.43037974683544	3.33333333333333	4.22535211267606	0	2.7027027027027	0	0	0	0
168.445171.445173	0	1.06382978723404	2.32558139534884	3.7037037037037	0	0	0	0	0
168.445177.445179	0.970873786407767	1.12359550561798	3.03030303030303	0	3.57142857142857	0	0	0	0
168.445183.445185	0	1.13636363636364	1.81818181818182	0	8	0	0	0	0
168.445209.445211	1.01010101010101	2.06185567010309	0.62111801242236	0	5.55555555555556	0	0	0	0
168.445227.445229	0	0	3.27868852459016	0	0	0	0	14.2857142857143	6.25
168.454304.454306	1.9047619047619	2.75862068965517	3.1055900621118	0	0	0	3.90043868014496	4.09037787300351	4.18879056047198
168.454337.454339	1.08695652173913	6.2015503875969	4.0983606557377	2	3.57142857142857	0	1.07418030481975	3.52328431372549	1.55204075587939
168.454356.454358	2.73972602739726	8.92857142857143	2.83018867924528	6.97674418604651	0	9.52380952380952	3.14699093621573	7.10349050826699	2.1128010889507
168.454362.454364	5.63380281690141	6.36363636363636	5.88235294117647	9.75609756097561	0	5	3.190770962296	7.11005663554263	1.87629476176384
168.454368.454370	4.22535211267606	6.54205607476636	1.96078431372549	7.5	0	5	1.57533475863621	4.77648499693815	1.49792776791001
168.454394.454396	1.53846153846154	1.13636363636364	3	0	0	5	0.697844560751871	0.535659626568717	0.704225352112676
168.454412.454414	3.77358490566038	1.33333333333333	0	0	4.34782608695652	0	3.95088093966898	4.21282004721264	4.70454867507439
168.454415.454417	0	1.40845070422535	1.26582278481013	0	0	0	35.4838709677419	36	39.0243902439024
168.454423.454425	0	0	1.33333333333333	0	0	0	51.063829787234	52.5	42.3913043478261
168.454426.454428	2.4390243902439	3.125	0	0	0	0	21.4285714285714	50	32.5
168.454435.454437	0	0	1.58730158730159	4.34782608695652	0	15.3846153846154	24	57.6923076923077	32.0512820512821
168.454445.454447	0	1.78571428571429	0	0	0	16.6666666666667	30	6.73076923076923	32.5301204819277
168.454458.454460	0	0	2.77777777777778	6.25	0	10	0	3.06122448979592	0
